room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
18302513,1265,126581307,Shared room,,Las Vegas,,16,0,0.0,4,1.0,,40.0,,2017-05-15 03:41:17.483329,36.140986,-115.149799,0101000020E61000004E7E8B4E96C95CC0D09849D40B124240
15701350,1265,15021446,Shared room,,Las Vegas,,3,3,5.0,2,1.0,,40.0,,2017-05-15 03:41:17.478855,36.231192,-115.227841,0101000020E610000007EC6AF294CE5CC0658C0FB3971D4240
9391111,1265,34546002,Shared room,,Las Vegas,,42,4,5.0,16,1.0,,25.0,,2017-05-15 03:41:17.464193,36.121507,-115.212142,0101000020E6100000EA060ABC93CD5CC0179E978A8D0F4240
17801093,1265,64489075,Shared room,,Las Vegas,,9,0,0.0,2,1.0,,19.0,,2017-05-15 03:41:17.460406,36.103555,-115.280269,0101000020E61000004A4563EDEFD15CC02C2B4D4A410D4240
9034025,1265,14293512,Shared room,,Las Vegas,,42,7,4.0,5,1.0,,40.0,,2017-05-15 03:41:17.454227,36.112193,-115.232008,0101000020E6100000431A1538D9CE5CC089EB18575C0E4240
10207974,1265,9815622,Shared room,,Las Vegas,,18,1,0.0,1,1.0,,25.0,,2017-05-15 03:41:17.441168,36.087698,-115.026443,0101000020E6100000520DFB3DB1C15CC05AF624B0390B4240
14283488,1265,13759047,Shared room,,Las Vegas,,16,9,4.5,8,1.0,,22.0,,2017-05-15 03:41:17.437542,36.131994,-115.11919,0101000020E6100000A80018CFA0C75CC055A2EC2DE5104240
13066456,1265,36357506,Shared room,,Las Vegas,,10,11,4.5,16,1.0,,20.0,,2017-05-15 03:41:17.409458,36.142779,-115.186881,0101000020E61000009ACFB9DBF5CB5CC01DC70F9546124240
9391696,1265,34546002,Shared room,,Las Vegas,,42,10,5.0,16,1.0,,25.0,,2017-05-15 03:41:16.136339,36.120967,-115.212172,0101000020E61000001F48DE3994CD5CC09772BED87B0F4240
17224837,1265,107594002,Shared room,,Las Vegas,,2,0,0.0,2,1.0,,28.0,,2017-05-15 03:41:16.133761,36.151335,-115.342032,0101000020E6100000DF8B2FDAE3D55CC0BEDEFDF15E134240
17014191,1265,113482723,Shared room,,Las Vegas,,16,3,5.0,2,1.0,,32.0,,2017-05-15 03:41:16.120539,36.145593,-115.16257,0101000020E6100000E353008C67CA5CC065C39ACAA2124240
15206102,1265,96523973,Shared room,,Las Vegas,,16,3,4.5,2,1.0,,37.0,,2017-05-15 03:41:16.117773,36.121808,-115.142747,0101000020E6100000892650C422C95CC012329067970F4240
14339294,1265,29112012,Shared room,,Las Vegas,,16,0,0.0,1,1.0,,21.0,,2017-05-15 03:41:16.114035,36.127562,-115.11973,0101000020E6100000689604A8A9C75CC02E1B9DF353104240
17781098,1265,117683250,Shared room,,Las Vegas,,18,0,0.0,2,1.0,,36.0,,2017-05-15 03:41:16.100291,36.091911,-115.028923,0101000020E61000008BC6DADFD9C15CC0439259BDC30B4240
13564672,1265,33280346,Shared room,,Las Vegas,,16,1,0.0,2,1.0,,30.0,,2017-05-15 03:41:16.096588,36.132927,-115.159867,0101000020E61000006B2DCC423BCA5CC0B1E07EC003114240
9849544,1265,48824451,Shared room,,Las Vegas,,16,34,4.5,3,1.0,,30.0,,2017-05-15 03:41:16.094198,36.124849,-115.140903,0101000020E6100000213A048E04C95CC01AF8510DFB0F4240
9392241,1265,34546002,Shared room,,Las Vegas,,42,9,5.0,16,1.0,,25.0,,2017-05-15 03:41:16.079159,36.121649,-115.211091,0101000020E6100000B75ED38382CD5CC0A94BC631920F4240
9405928,1265,34546002,Shared room,,Las Vegas,,42,13,5.0,16,1.0,,25.0,,2017-05-15 03:41:16.076342,36.12193,-115.211389,0101000020E6100000FC6EBA6587CD5CC05D33F9669B0F4240
9391140,1265,34546002,Shared room,,Las Vegas,,42,18,5.0,16,1.0,,25.0,,2017-05-15 03:41:16.073219,36.121523,-115.210932,0101000020E6100000836BEEE87FCD5CC01D5BCF108E0F4240
14339851,1265,29112012,Shared room,,Las Vegas,,16,1,0.0,1,1.0,,21.0,,2017-05-15 03:41:16.058126,36.128516,-115.119381,0101000020E6100000E2B034F0A3C75CC0A181583673104240
7900941,1265,41659507,Shared room,,Las Vegas,,18,16,4.5,1,1.0,,25.0,,2017-05-15 03:41:14.618345,36.073028,-115.08601,0101000020E61000004148163081C55CC09DD843FB58094240
9408151,1265,34546002,Shared room,,Las Vegas,,42,6,5.0,16,1.0,,25.0,,2017-05-15 03:41:14.606441,36.120265,-115.211162,0101000020E61000001C0A9FAD83CD5CC03EEDF0D7640F4240
9391572,1265,34546002,Shared room,,Las Vegas,,42,17,4.5,16,1.0,,25.0,,2017-05-15 03:41:14.602566,36.121397,-115.212097,0101000020E61000001AA54BFF92CD5CC0906AD8EF890F4240
11164237,1265,58071990,Shared room,,Las Vegas,,16,16,4.5,2,1.0,,26.0,,2017-05-15 03:41:14.588907,36.119617,-115.144817,0101000020E6100000E9B985AE44C95CC0D7851F9C4F0F4240
16741838,1265,83193811,Shared room,,Las Vegas,,2,2,0.0,2,1.0,,40.0,,2017-05-15 03:41:14.573441,36.142745,-115.312783,0101000020E6100000AAEFFCA204D45CC07155D97745124240
18682815,1265,81866368,Shared room,,Las Vegas,,4,0,0.0,1,1.0,,25.0,,2017-05-15 03:41:14.568014,36.298932,-115.290667,0101000020E6100000B1C1C2499AD25CC02BDD5D6743264240
14339634,1265,29112012,Shared room,,Las Vegas,,15,2,0.0,1,1.0,,21.0,,2017-05-15 03:41:14.565167,36.127802,-115.117811,0101000020E6100000FB0626378AC75CC0842EE1D05B104240
15853402,1265,61027465,Shared room,,Las Vegas,,20,2,0.0,1,1.0,,35.0,,2017-05-15 03:41:14.562784,36.098225,-115.12649,0101000020E61000005951836918C85CC0265305A3920C4240
14339970,1265,29112012,Shared room,,Las Vegas,,16,5,4.0,8,1.0,,21.0,,2017-05-15 03:41:14.552417,36.128082,-115.118774,0101000020E61000005E6743FE99C75CC0679AB0FD64104240
14339016,1265,29112012,Shared room,,Las Vegas,,15,9,4.5,1,1.0,,21.0,,2017-05-15 03:41:14.534936,36.129655,-115.118449,0101000020E61000009C4F1DAB94C75CC0A661F88898104240
14029176,1265,13759047,Shared room,,Las Vegas,,16,14,4.0,4,1.0,,31.0,,2017-05-15 03:41:13.179586,36.130861,-115.12506,0101000020E61000006B82A8FB00C85CC033A9A10DC0104240
14029590,1265,13759047,Shared room,,Las Vegas,,16,29,4.5,8,1.0,,21.0,,2017-05-15 03:41:13.159712,36.129862,-115.124527,0101000020E6100000041E1840F8C75CC0207F69519F104240
9388704,1265,34546002,Shared room,,Las Vegas,,42,20,5.0,16,1.0,,25.0,,2017-05-15 03:41:13.142616,36.121839,-115.211221,0101000020E61000009ECE15A584CD5CC04D309C6B980F4240
9410714,1265,34546002,Shared room,,Las Vegas,,42,10,5.0,16,1.0,,25.0,,2017-05-15 03:41:13.131292,36.121349,-115.212149,0101000020E6100000433866D993CD5CC07F33315D880F4240
12587001,1265,13759047,Shared room,,Las Vegas,,16,3,4.5,2,1.0,,18.0,,2017-05-15 03:41:13.128383,36.128699,-115.139002,0101000020E61000000805A568E5C85CC09203763579104240
18495926,1265,126991303,Shared room,,Las Vegas,,42,0,0.0,2,1.0,,35.0,,2017-05-15 03:41:13.114480,36.112101,-115.198641,0101000020E610000043A9BD88B6CC5CC0A96C5853590E4240
16567122,1265,13248072,Shared room,,Las Vegas,,42,13,5.0,4,1.0,,20.0,,2017-05-15 03:41:13.074419,36.111055,-115.264123,0101000020E6100000C5C72764E7D05CC05587DC0C370E4240
18673404,1265,66284002,Shared room,,Las Vegas,,9,0,0.0,1,1.0,,29.0,,2017-05-15 03:41:13.014507,36.112541,-115.287147,0101000020E61000004089CF9D60D25CC0C53A55BE670E4240
17995743,1265,117683250,Shared room,,Las Vegas,,18,0,0.0,1,1.0,,21.0,,2017-05-15 03:41:13.003910,36.092051,-115.028497,0101000020E61000002FC214E5D2C15CC03448C153C80B4240
15630013,1265,13860507,Shared room,,Las Vegas,,41,18,4.5,4,1.0,,17.0,,2017-05-15 03:41:12.991801,36.014996,-115.214974,0101000020E610000061DF4E22C2CD5CC010C99063EB014240
12993474,1265,13759047,Shared room,,Las Vegas,,15,10,4.5,8,1.0,,21.0,,2017-05-15 03:41:12.989785,36.130823,-115.115995,0101000020E6100000F8DF4A766CC75CC04548DDCEBE104240
15604838,1265,37722860,Shared room,,Las Vegas,,41,1,0.0,2,1.0,,25.0,,2017-05-15 03:41:12.985950,36.002859,-115.210449,0101000020E6100000751E15FF77CD5CC0E8BF07AF5D004240
13915910,1265,29112012,Shared room,,Las Vegas,,15,15,4.5,1,1.0,,21.0,,2017-05-15 03:41:12.983540,36.131102,-115.116515,0101000020E6100000959F54FB74C75CC0583849F3C7104240
10263413,1265,32877529,Shared room,,Las Vegas,,5,34,5.0,2,1.0,,30.0,,2017-05-15 03:41:12.953986,36.164822,-115.243148,0101000020E61000009F05A1BC8FCF5CC0A6D425E318154240
9393679,1265,34546002,Shared room,,Las Vegas,,42,16,5.0,16,1.0,,25.0,,2017-05-15 03:41:12.897943,36.122031,-115.212046,0101000020E6100000D9CF622992CD5CC0910C39B69E0F4240
236170,1265,1238040,Shared room,,Las Vegas,,16,76,4.5,16,1.0,,25.0,,2017-05-15 03:41:11.451299,36.155506,-115.148641,0101000020E610000010768A5583C95CC0782AE09EE7134240
16811447,1265,92787620,Shared room,,Las Vegas,,2,1,0.0,1,1.0,,40.0,,2017-05-15 03:41:11.436656,36.147945,-115.304412,0101000020E6100000A320787C7BD35CC0A94D9CDCEF124240
17981348,1265,117683250,Shared room,,Las Vegas,,18,2,0.0,1,1.0,,26.0,,2017-05-15 03:41:11.433093,36.093833,-115.027493,0101000020E61000009DF7FF71C2C15CC08D2441B8020C4240
9261688,1265,13759047,Shared room,,Las Vegas,,16,15,4.5,8,1.0,,26.0,,2017-05-15 03:41:11.381607,36.131394,-115.119052,0101000020E61000007FA1478C9EC75CC00072C284D1104240
10582806,1265,22423707,Shared room,,Las Vegas,,10,4,5.0,1,1.0,,18.0,,2017-05-15 03:41:11.311930,36.129335,-115.203215,0101000020E6100000A0C37C7901CD5CC0349D9D0C8E104240
14029163,1265,13759047,Shared room,,Las Vegas,,16,10,4.0,3,1.0,,16.0,,2017-05-15 03:41:11.306646,36.130995,-115.122532,0101000020E6100000AA2D7590D7C75CC04278B471C4104240
14386434,1265,9370403,Shared room,,Las Vegas,,8,9,4.0,1,1.0,,14.0,,2017-05-15 03:41:11.303294,36.09276,-115.230744,0101000020E6100000E36F7B82C4CE5CC04030478FDF0B4240
9880414,1265,27623686,Shared room,,Las Vegas,,42,16,4.5,2,1.0,,38.0,,2017-05-15 03:41:11.298744,36.113903,-115.187022,0101000020E61000007B681F2BF8CB5CC049F59D5F940E4240
9393329,1265,34546002,Shared room,,Las Vegas,,42,41,5.0,16,1.0,,25.0,,2017-05-15 03:41:11.285783,36.121708,-115.204985,0101000020E6100000EACA67791ECD5CC0AED4B320940F4240
18120195,1265,119828521,Shared room,,Las Vegas,,11,1,0.0,1,1.0,,35.0,,2017-05-15 03:41:11.282467,36.16447,-115.135931,0101000020E6100000CEE0EF17B3C85CC029965B5A0D154240
10274329,1265,34392625,Shared room,,Las Vegas,,8,16,4.5,1,1.0,,25.0,,2017-05-15 03:41:11.273096,36.100842,-115.255813,0101000020E610000011397D3D5FD05CC018080264E80C4240
18604413,1265,129208259,Shared room,,Las Vegas,,20,0,0.0,2,1.0,,30.0,,2017-05-15 03:41:11.270411,36.064682,-115.064953,0101000020E6100000BCB1A03028C45CC0E751F17F47084240
18018660,1265,62962115,Shared room,,Las Vegas,,15,0,0.0,1,1.0,,20.0,,2017-05-15 03:41:11.233155,36.119437,-115.097829,0101000020E61000006DE690D442C65CC057772CB6490F4240
14363770,1265,9370403,Shared room,,Las Vegas,,8,6,4.0,1,1.0,,15.0,,2017-05-15 03:41:11.229766,36.093273,-115.230692,0101000020E6100000BADC60A8C3CE5CC0C74CA25EF00B4240
16517045,1265,108580596,Shared room,,Las Vegas,,12,3,5.0,2,1.0,,20.0,,2017-05-15 03:41:11.210879,36.1156,-115.045998,0101000020E61000009C6B98A1F1C25CC074B515FBCB0E4240
13112927,1265,48080639,Shared room,,Las Vegas,,8,24,4.5,2,1.0,,22.0,,2017-05-15 03:41:09.871946,36.085341,-115.21989,0101000020E6100000EBAD81AD12CE5CC004013274EC0A4240
14363019,1265,9370403,Shared room,,Las Vegas,,8,11,4.5,1,1.0,,15.0,,2017-05-15 03:41:09.819121,36.093032,-115.23145,0101000020E6100000302AA913D0CE5CC0A1BDFA78E80B4240
18598425,1265,48714522,Shared room,,Las Vegas,,11,0,0.0,1,1.0,,25.0,,2017-05-15 03:41:09.816774,36.166232,-115.139741,0101000020E6100000433A3C84F1C85CC03BC6151747154240
14370980,1265,9370403,Shared room,,Las Vegas,,8,12,3.5,2,1.0,,20.0,,2017-05-15 03:41:09.761752,36.090785,-115.23153,0101000020E6100000BF823463D1CE5CC0D2FBC6D79E0B4240
15635911,1265,9370403,Shared room,,Las Vegas,,8,7,4.0,2,1.0,,16.0,,2017-05-15 03:41:09.720418,36.093314,-115.232078,0101000020E6100000C007AF5DDACE5CC0252191B6F10B4240
4040759,1265,20895841,Entire home/apt,,Las Vegas,,10,35,5.0,10,4.0,,599.0,,2017-05-15 03:05:26.998930,36.162056,-115.175125,0101000020E610000091ED7C3F35CB5CC06F0F4240BE144240
10941728,1265,43891518,Entire home/apt,,Las Vegas,,41,1,0.0,12,6.0,,699.0,,2017-05-15 03:05:26.946092,36.029429,-115.194212,0101000020E6100000681F2BF86DCC5CC0E9465854C4034240
17856838,1265,52208843,Entire home/apt,,Las Vegas,,7,1,0.0,12,4.0,,589.0,,2017-05-15 03:05:26.941493,36.235913,-115.144424,0101000020E61000007B30293E3EC95CC0C2D9AD65321E4240
15019967,1265,94171199,Entire home/apt,,Las Vegas,,16,0,0.0,4,1.0,,300.0,,2017-05-15 03:05:21.052925,36.098182,-115.167024,0101000020E61000006A696E85B0CA5CC027874F3A910C4240
8247002,1265,2207130,Entire home/apt,,Las Vegas,,16,0,0.0,4,1.0,,359.0,,2017-05-15 03:04:13.599095,36.117273,-115.170037,0101000020E61000000987DEE2E1CA5CC016DA39CD020F4240
999048,1265,661691,Entire home/apt,,Las Vegas,,42,1,0.0,6,2.0,,247.0,,2017-05-15 03:02:22.016421,36.101074,-115.214226,0101000020E6100000FCFCF7E0B5CD5CC0EA3C2AFEEF0C4240
14058105,1265,24662836,Entire home/apt,,Las Vegas,,8,1,0.0,6,2.0,,269.0,,2017-05-15 03:02:21.931720,36.099332,-115.218837,0101000020E6100000E789E76C01CE5CC01FB935E9B60C4240
4738330,1265,21137260,Entire home/apt,,Las Vegas,,16,0,0.0,4,1.0,,250.0,,2017-05-15 03:00:41.639353,36.135883,-115.151958,0101000020E610000065170CAEB9C95CC08B8A389D64114240
4969047,1265,4385059,Entire home/apt,,Las Vegas,,8,3,4.5,6,2.0,,159.0,,2017-05-15 02:59:01.819413,36.09882,-115.213849,0101000020E61000001152B7B3AFCD5CC06A183E22A60C4240
4936558,1265,2207130,Entire home/apt,,Las Vegas,,42,0,0.0,4,1.0,,159.0,,2017-05-15 02:58:56.812804,36.101051,-115.212846,0101000020E61000006745D4449FCD5CC0321D3A3DEF0C4240
17779822,1265,85340985,Entire home/apt,,Las Vegas,,8,0,0.0,6,2.0,,84.0,,2017-05-15 02:50:49.307189,36.099405,-115.209633,0101000020E610000064CA87A06ACD5CC08907944DB90C4240
18736173,1265,59902998,Entire home/apt,,Las Vegas,,8,0,0.0,6,0.0,,100.0,,2017-05-15 02:49:52.015502,36.091803,-115.210418,0101000020E6100000581F0F7D77CD5CC05C566133C00B4240
12951193,1265,48248206,Entire home/apt,,Las Vegas,,20,0,0.0,4,2.0,,53.0,,2017-05-15 02:49:08.953525,36.095679,-115.105867,0101000020E610000071AE6186C6C65CC0FDF49F353F0C4240
