room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
15181581,1390,96246562,Shared room,,Las Vegas,,12,0,0.0,1,1.0,,500.0,,2017-06-24 21:21:58.478076,36.119486,-115.031688,0101000020E61000003EEB1A2D07C25CC0392A37514B0F4240
1686710,1390,8915419,Shared room,,Las Vegas,,11,0,0.0,6,1.0,,299.0,,2017-06-24 21:21:57.225998,36.181069,-115.133602,0101000020E6100000882B67EF8CC85CC0E3A8DC442D174240
16663595,1390,110188739,Shared room,,Las Vegas,,41,0,0.0,4,1.0,,300.0,,2017-06-24 21:21:57.219296,36.008581,-115.17627,0101000020E61000000551F70148CB5CC0F92EA52E19014240
15205133,1390,96574620,Shared room,,Las Vegas,,12,0,0.0,1,1.0,,200.0,,2017-06-24 21:21:55.841808,36.116866,-115.03526,0101000020E6100000D8B628B341C25CC0D6011077F50E4240
15203349,1390,96557234,Shared room,,Las Vegas,,12,0,0.0,1,1.0,,200.0,,2017-06-24 21:21:55.838307,36.119603,-115.037537,0101000020E6100000F5D8960167C25CC072C0AE264F0F4240
16694521,1390,74264217,Shared room,,Las Vegas,,16,0,0.0,2,1.0,,150.0,,2017-06-24 21:21:54.384896,36.110456,-115.172041,0101000020E61000008D2441B802CB5CC0D0D2156C230E4240
15632830,1390,100804146,Shared room,,Las Vegas,,12,0,0.0,1,1.0,,150.0,,2017-06-24 21:21:54.382287,36.142653,-115.02466,0101000020E61000003D61890794C15CC091D6187442124240
6799574,1390,33240420,Shared room,,Las Vegas,,37,2,0.0,4,1.0,,134.0,,2017-06-24 21:21:52.998210,36.19845,-115.299092,0101000020E6100000B29FC55224D35CC013F241CF66194240
15302911,1390,97452137,Shared room,,Las Vegas,,17,0,0.0,1,1.0,,120.0,,2017-06-24 21:21:51.516199,36.269649,-115.100769,0101000020E6100000D7DCD1FF72C65CC01633C2DB83224240
6211069,1390,32204467,Shared room,,Las Vegas,,41,0,0.0,6,1.0,,90.0,,2017-06-24 21:21:49.964149,36.025213,-115.160295,0101000020E610000097ADF54542CA5CC08F37F92D3A034240
15482355,1390,99399955,Shared room,,Las Vegas,,41,0,0.0,1,1.0,,100.0,,2017-06-24 21:21:49.961285,36.016346,-115.176456,0101000020E6100000B64B1B0E4BCB5CC0D0B52FA017024240
14592272,1390,89935120,Shared room,,Las Vegas,,29,0,0.0,4,1.0,,100.0,,2017-06-24 21:21:49.957675,36.050009,-115.029375,0101000020E61000007B14AE47E1C15CC0BAC0E5B166064240
16367962,1390,106857608,Shared room,,Las Vegas,,15,0,0.0,10,1.0,,99.0,,2017-06-24 21:21:49.954913,36.117386,-115.079696,0101000020E6100000CF6740BD19C55CC00F812381060F4240
15545026,1390,100027314,Shared room,,Las Vegas,,1,0,0.0,1,1.0,,100.0,,2017-06-24 21:21:49.950494,36.250147,-115.16773,0101000020E6100000B8239C16BCCA5CC0A41820D104204240
6897021,1390,36139929,Shared room,,Las Vegas,,42,0,0.0,1,1.0,,100.0,,2017-06-24 21:21:49.947605,36.115038,-115.27679,0101000020E6100000087767EDB6D15CC00CE6AF90B90E4240
13587662,1390,34392625,Shared room,,Las Vegas,,42,3,5.0,1,1.0,,89.0,,2017-06-24 21:21:49.945016,36.12369,-115.23529,0101000020E6100000DBC4C9FD0ECF5CC0CF6BEC12D50F4240
16284104,1390,7855878,Shared room,,Las Vegas,,42,0,0.0,6,1.0,,100.0,,2017-06-24 21:21:49.942285,36.100732,-115.218997,0101000020E6100000043BFE0B04CE5CC091D442C9E40C4240
12232393,1390,65819671,Shared room,,Las Vegas,,35,37,5.0,12,1.0,,100.0,,2017-06-24 21:21:49.939715,36.039952,-115.238606,0101000020E610000048A8195245CF5CC074B4AA251D054240
19251245,1390,44594404,Shared room,,Las Vegas,,11,1,0.0,1,1.0,,88.0,,2017-06-24 21:21:49.937053,36.169898,-115.143429,0101000020E61000001213D4F02DC95CC0F2D3B837BF154240
18828952,1390,131116435,Shared room,,Las Vegas,,15,0,0.0,2,1.0,,75.0,,2017-06-24 21:21:48.123020,36.150499,-115.127417,0101000020E610000015FDA19927C85CC0558A1D8D43134240
18809981,1390,130956122,Shared room,,Las Vegas,,42,0,0.0,6,1.0,,75.0,,2017-06-24 21:21:48.120668,36.115526,-115.19724,0101000020E6100000A25D85949FCC5CC03AEB538EC90E4240
18985340,1390,132437591,Shared room,,Las Vegas,,29,0,0.0,3,1.0,,61.0,,2017-06-24 21:21:48.117268,36.030872,-115.104318,0101000020E610000096986725ADC65CC05A2E1B9DF3034240
12104414,1390,21230309,Shared room,,Las Vegas,,17,0,0.0,6,1.0,,65.0,,2017-06-24 21:21:48.112669,36.280337,-115.110415,0101000020E6100000397F130A11C75CC0EC6D3315E2234240
10685918,1390,1845423,Shared room,,Las Vegas,,42,0,0.0,1,1.0,,80.0,,2017-06-24 21:21:48.109804,36.116814,-115.185324,0101000020E61000007DCA3159DCCB5CC083DBDAC2F30E4240
19300632,1390,11637394,Shared room,,Las Vegas,,15,0,0.0,1,1.0,,77.0,,2017-06-24 21:21:48.103844,36.139934,-115.117764,0101000020E61000005A29047289C75CC09ACC785BE9114240
15423775,1390,98855466,Shared room,,Las Vegas,,2,0,0.0,1,1.0,,70.0,,2017-06-24 21:21:48.101078,36.124368,-115.325204,0101000020E6100000D1217024D0D45CC09F55664AEB0F4240
13510119,1390,64560475,Shared room,,Las Vegas,,1,1,0.0,4,1.0,,69.0,,2017-06-24 21:21:48.098448,36.254555,-115.194435,0101000020E6100000A88C7F9F71CC5CC043041C4295204240
18558198,1390,93382385,Shared room,,Las Vegas,,16,4,5.0,2,1.0,,65.0,,2017-06-24 21:21:48.095430,36.105617,-115.158747,0101000020E6100000A4552DE928CA5CC069739CDB840D4240
8851942,1390,14293512,Shared room,,Las Vegas,,42,1,0.0,2,1.0,,55.0,,2017-06-24 21:21:46.438200,36.111225,-115.2323,0101000020E610000017B7D100DECE5CC0B1BFEC9E3C0E4240
18944887,1390,132074682,Shared room,,Las Vegas,,4,0,0.0,3,1.0,,45.0,,2017-06-24 21:21:46.435879,36.266779,-115.318471,0101000020E61000005D6E30D461D45CC03A2174D025224240
9261495,1390,13759047,Shared room,,Las Vegas,,16,7,4.5,3,1.0,,46.0,,2017-06-24 21:21:46.433238,36.130998,-115.119813,0101000020E6100000AE282504ABC75CC0B3EBDE8AC4104240
9880530,1390,27623686,Shared room,,Las Vegas,,42,0,0.0,2,1.0,,44.0,,2017-06-24 21:21:46.428669,36.11178,-115.187808,0101000020E6100000577BD80B05CC5CC0672C9ACE4E0E4240
10001478,1390,14293512,Shared room,,Las Vegas,,42,3,4.5,3,1.0,,55.0,,2017-06-24 21:21:46.425961,36.113318,-115.232592,0101000020E6100000EB538EC9E2CE5CC029064834810E4240
19048635,1390,132956396,Shared room,,Las Vegas,,16,0,0.0,2,1.0,,60.0,,2017-06-24 21:21:46.423327,36.135021,-115.172877,0101000020E6100000C24EB16A10CB5CC0F9A23D5E48114240
10207902,1390,9815622,Shared room,,Las Vegas,,41,0,0.0,1,1.0,,50.0,,2017-06-24 21:21:44.869464,36.034398,-115.172706,0101000020E6100000AC74779D0DCB5CC01F86562767044240
16102159,1390,104816420,Shared room,,Las Vegas,,17,4,5.0,2,1.0,,55.0,,2017-06-24 21:21:44.864914,36.253954,-115.123082,0101000020E61000007B2E5393E0C75CC01D588E9081204240
16741838,1390,83193811,Shared room,,Las Vegas,,2,3,4.5,2,1.0,,40.0,,2017-06-24 21:21:44.862685,36.142745,-115.312783,0101000020E6100000AAEFFCA204D45CC07155D97745124240
16883474,1390,62931418,Shared room,,Las Vegas,,20,0,0.0,2,1.0,,50.0,,2017-06-24 21:21:44.859835,36.105221,-115.100231,0101000020E6100000E7C2482F6AC65CC01CEDB8E1770D4240
14417293,1390,62931418,Shared room,,Las Vegas,,20,4,5.0,6,1.0,,50.0,,2017-06-24 21:21:44.857094,36.106029,-115.102025,0101000020E6100000F697DD9387C65CC0BBB6B75B920D4240
19389512,1390,44022056,Shared room,,Las Vegas,,20,0,0.0,1,1.0,,51.0,,2017-06-24 21:21:44.854640,36.11289,-115.128062,0101000020E61000001077F52A32C85CC0D105F52D730E4240
16535072,1390,104279103,Shared room,,Las Vegas,,41,3,5.0,1,1.0,,57.0,,2017-06-24 21:21:44.851285,36.021636,-115.178975,0101000020E61000004DF38E5374CB5CC04835ECF7C4024240
15206102,1390,96523973,Shared room,,Las Vegas,,16,4,4.5,2,1.0,,44.0,,2017-06-24 21:21:44.848532,36.121808,-115.142747,0101000020E6100000892650C422C95CC012329067970F4240
13569540,1390,34392625,Shared room,,Las Vegas,,10,5,4.5,1,1.0,,59.0,,2017-06-24 21:21:44.846179,36.141147,-115.202511,0101000020E61000002385B2F0F5CC5CC0D976DA1A11124240
18808602,1390,59822252,Shared room,,Las Vegas,,10,0,0.0,2,1.0,,45.0,,2017-06-24 21:21:44.843924,36.138384,-115.203578,0101000020E6100000D80B056C07CD5CC014252191B6114240
17659516,1390,120182701,Shared room,,Las Vegas,,15,1,0.0,3,1.0,,52.0,,2017-06-24 21:21:44.841642,36.146666,-115.108679,0101000020E6100000C4B0C398F4C65CC0B3B794F3C5124240
16529864,1390,108709265,Shared room,,Las Vegas,,22,0,0.0,2,1.0,,45.0,,2017-06-24 21:21:44.838880,35.984503,-114.986771,0101000020E61000000A698D4127BF5CC02DE8BD3104FE4140
18462062,1390,101006951,Shared room,,Las Vegas,,10,1,0.0,2,1.0,,50.0,,2017-06-24 21:21:44.836449,36.16227,-115.204055,0101000020E610000075E5B33C0FCD5CC09B8F6B43C5144240
17826274,1390,120539862,Shared room,,Las Vegas,,42,2,0.0,2,1.0,,56.0,,2017-06-24 21:21:44.834133,36.108627,-115.21042,0101000020E6100000289B728577CD5CC0363B527DE70D4240
18598425,1390,48714522,Shared room,,Las Vegas,,11,0,0.0,1,1.0,,52.0,,2017-06-24 21:21:44.831619,36.166232,-115.139741,0101000020E6100000433A3C84F1C85CC03BC6151747154240
13508706,1390,33280346,Shared room,,Las Vegas,,16,5,4.5,1,1.0,,49.0,,2017-06-24 21:21:44.828664,36.134113,-115.158612,0101000020E61000003430F2B226CA5CC0F67B629D2A114240
3655788,1390,65101,Shared room,,Las Vegas,,42,65,5.0,1,1.0,,45.0,,2017-06-24 21:21:44.825292,36.116621,-115.201756,0101000020E61000006571FF91E9CC5CC06F83DA6FED0E4240
17224837,1390,107594002,Shared room,,Las Vegas,,2,0,0.0,2,1.0,,28.0,,2017-06-24 21:21:42.794306,36.151335,-115.342032,0101000020E6100000DF8B2FDAE3D55CC0BEDEFDF15E134240
14283488,1390,13759047,Shared room,,Las Vegas,,16,9,4.5,8,1.0,,22.0,,2017-06-24 21:21:42.791184,36.131994,-115.11919,0101000020E6100000A80018CFA0C75CC055A2EC2DE5104240
14029163,1390,13759047,Shared room,,Las Vegas,,16,13,4.5,3,1.0,,16.0,,2017-06-24 21:21:42.789044,36.130995,-115.122532,0101000020E6100000AA2D7590D7C75CC04278B471C4104240
17014191,1390,113482723,Shared room,,Las Vegas,,16,3,5.0,2,1.0,,32.0,,2017-06-24 21:21:42.786704,36.145593,-115.16257,0101000020E6100000E353008C67CA5CC065C39ACAA2124240
18778936,1390,11226,Shared room,,Las Vegas,,5,0,0.0,2,1.0,,15.0,,2017-06-24 21:21:42.782169,36.140182,-115.2273,0101000020E61000005F984C158CCE5CC073BED87BF1114240
14339970,1390,29112012,Shared room,,Las Vegas,,16,5,4.0,8,1.0,,21.0,,2017-06-24 21:21:41.450021,36.128082,-115.118774,0101000020E61000005E6743FE99C75CC0679AB0FD64104240
14339294,1390,29112012,Shared room,,Las Vegas,,16,1,0.0,1,1.0,,21.0,,2017-06-24 21:21:41.442392,36.127562,-115.11973,0101000020E6100000689604A8A9C75CC02E1B9DF353104240
9880414,1390,27623686,Shared room,,Las Vegas,,42,16,4.5,2,1.0,,38.0,,2017-06-24 21:21:41.439613,36.113903,-115.187022,0101000020E61000007B681F2BF8CB5CC049F59D5F940E4240
9408151,1390,34546002,Shared room,,Las Vegas,,42,6,5.0,16,1.0,,25.0,,2017-06-24 21:21:41.436563,36.120265,-115.211162,0101000020E61000001C0A9FAD83CD5CC03EEDF0D7640F4240
9034025,1390,14293512,Shared room,,Las Vegas,,42,7,4.0,5,1.0,,40.0,,2017-06-24 21:21:41.431570,36.112193,-115.232008,0101000020E6100000431A1538D9CE5CC089EB18575C0E4240
9404240,1390,34546002,Shared room,,Las Vegas,,42,11,5.0,16,1.0,,25.0,,2017-06-24 21:21:41.429179,36.120369,-115.212566,0101000020E6100000758F6CAE9ACD5CC0E2395B40680F4240
9391111,1390,34546002,Shared room,,Las Vegas,,42,5,5.0,16,1.0,,25.0,,2017-06-24 21:21:41.425541,36.121507,-115.212142,0101000020E6100000EA060ABC93CD5CC0179E978A8D0F4240
9407426,1390,34546002,Shared room,,Las Vegas,,42,9,5.0,16,1.0,,25.0,,2017-06-24 21:21:41.417684,36.121919,-115.21285,0101000020E6100000083D9B559FCD5CC069E1B20A9B0F4240
14339851,1390,29112012,Shared room,,Las Vegas,,16,2,0.0,1,1.0,,21.0,,2017-06-24 21:21:39.595986,36.128516,-115.119381,0101000020E6100000E2B034F0A3C75CC0A181583673104240
15853402,1390,61027465,Shared room,,Las Vegas,,20,2,0.0,1,1.0,,35.0,,2017-06-24 21:21:39.593471,36.098225,-115.12649,0101000020E61000005951836918C85CC0265305A3920C4240
9393679,1390,34546002,Shared room,,Las Vegas,,42,17,5.0,16,1.0,,25.0,,2017-06-24 21:21:39.590335,36.122031,-115.212046,0101000020E6100000D9CF622992CD5CC0910C39B69E0F4240
14029590,1390,13759047,Shared room,,Las Vegas,,16,32,4.5,8,1.0,,21.0,,2017-06-24 21:21:39.582750,36.129862,-115.124527,0101000020E6100000041E1840F8C75CC0207F69519F104240
19314705,1390,28081475,Shared room,,Las Vegas,,35,0,0.0,3,1.0,,29.0,,2017-06-24 21:21:39.580342,36.006605,-115.266813,0101000020E61000007349D57613D15CC0BB7EC16ED8004240
9391572,1390,34546002,Shared room,,Las Vegas,,42,19,5.0,16,1.0,,25.0,,2017-06-24 21:21:39.577627,36.121397,-115.212097,0101000020E61000001AA54BFF92CD5CC0906AD8EF890F4240
9390636,1390,34546002,Shared room,,Las Vegas,,42,22,5.0,16,1.0,,25.0,,2017-06-24 21:21:39.574919,36.12204,-115.212809,0101000020E6100000D8D2A3A99ECD5CC0E466B8019F0F4240
10274329,1390,34392625,Shared room,,Las Vegas,,42,17,4.5,1,1.0,,25.0,,2017-06-24 21:21:39.572728,36.123104,-115.235153,0101000020E61000009A232BBF0CCF5CC0DE0033DFC10F4240
9410714,1390,34546002,Shared room,,Las Vegas,,42,10,5.0,16,1.0,,25.0,,2017-06-24 21:21:39.566721,36.121349,-115.212149,0101000020E6100000433866D993CD5CC07F33315D880F4240
9388704,1390,34546002,Shared room,,Las Vegas,,42,22,5.0,16,1.0,,25.0,,2017-06-24 21:21:39.563900,36.121839,-115.211221,0101000020E61000009ECE15A584CD5CC04D309C6B980F4240
16742063,1390,27073229,Shared room,,Las Vegas,,16,12,4.5,1,1.0,,13.0,,2017-06-24 21:21:39.560674,36.122003,-115.141361,0101000020E610000083FB010F0CC95CC0C78157CB9D0F4240
19193566,1390,34408303,Shared room,,Las Vegas,,16,1,0.0,1,1.0,,15.0,,2017-06-24 21:21:39.558270,36.158089,-115.145417,0101000020E610000013D21A834EC95CC0BD6DA6423C144240
9392241,1390,34546002,Shared room,,Las Vegas,,42,12,5.0,16,1.0,,25.0,,2017-06-24 21:21:39.551352,36.121649,-115.211091,0101000020E6100000B75ED38382CD5CC0A94BC631920F4240
9397616,1390,34546002,Shared room,,Las Vegas,,42,38,5.0,16,1.0,,25.0,,2017-06-24 21:21:39.548282,36.120062,-115.211157,0101000020E61000009354A69883CD5CC005BF0D315E0F4240
9368773,1390,34546002,Shared room,,Las Vegas,,42,38,5.0,16,1.0,,25.0,,2017-06-24 21:21:39.545285,36.12003,-115.212203,0101000020E61000003D47E4BB94CD5CC0FA449E245D0F4240
14339016,1390,29112012,Shared room,,Las Vegas,,15,12,4.0,1,1.0,,21.0,,2017-06-24 21:21:39.521416,36.129655,-115.118449,0101000020E61000009C4F1DAB94C75CC0A661F88898104240
2510300,1390,2269240,Shared room,,Las Vegas,,9,33,4.5,2,1.0,,30.0,,2017-06-24 21:21:37.449368,36.111158,-115.283337,0101000020E6100000CB2F833122D25CC02A58E36C3A0E4240
14339634,1390,29112012,Shared room,,Las Vegas,,15,2,0.0,1,1.0,,21.0,,2017-06-24 21:21:37.446272,36.127802,-115.117811,0101000020E6100000FB0626378AC75CC0842EE1D05B104240
9397067,1390,34546002,Shared room,,Las Vegas,,42,10,5.0,16,1.0,,25.0,,2017-06-24 21:21:37.441436,36.121733,-115.212425,0101000020E610000094F6065F98CD5CC007EC6AF2940F4240
10582806,1390,22423707,Shared room,,Las Vegas,,10,4,5.0,1,1.0,,18.0,,2017-06-24 21:21:37.434808,36.129335,-115.203215,0101000020E6100000A0C37C7901CD5CC0349D9D0C8E104240
9261688,1390,13759047,Shared room,,Las Vegas,,16,16,4.5,8,1.0,,26.0,,2017-06-24 21:21:37.431616,36.131394,-115.119052,0101000020E61000007FA1478C9EC75CC00072C284D1104240
18120195,1390,119828521,Shared room,,Las Vegas,,11,1,0.0,1,1.0,,35.0,,2017-06-24 21:21:37.428243,36.16447,-115.135931,0101000020E6100000CEE0EF17B3C85CC029965B5A0D154240
16056678,1390,102765156,Shared room,,Las Vegas,,16,15,4.0,6,1.0,,20.0,,2017-06-24 21:21:37.425159,36.14459,-115.170421,0101000020E61000004E637B2DE8CA5CC011AAD4EC81124240
14029176,1390,13759047,Shared room,,Las Vegas,,16,15,4.0,4,1.0,,31.0,,2017-06-24 21:21:37.423081,36.130861,-115.12506,0101000020E61000006B82A8FB00C85CC033A9A10DC0104240
9393329,1390,34546002,Shared room,,Las Vegas,,42,42,5.0,16,1.0,,25.0,,2017-06-24 21:21:37.410793,36.121708,-115.204985,0101000020E6100000EACA67791ECD5CC0AED4B320940F4240
11164237,1390,58071990,Shared room,,Las Vegas,,16,19,4.5,2,1.0,,31.0,,2017-06-24 21:21:35.685035,36.119617,-115.144817,0101000020E6100000E9B985AE44C95CC0D7851F9C4F0F4240
18897933,1390,34408303,Shared room,,Las Vegas,,11,0,0.0,1,1.0,,20.0,,2017-06-24 21:21:35.682684,36.158888,-115.147675,0101000020E6100000F5DBD78173C95CC009DD257156144240
7903704,1390,22372667,Shared room,,Las Vegas,,35,22,4.5,3,1.0,,26.0,,2017-06-24 21:21:35.679892,36.013268,-115.288287,0101000020E61000002A37514B73D25CC0AA0A0DC4B2014240
17575492,1390,34408303,Shared room,,Las Vegas,,16,7,5.0,1,1.0,,20.0,,2017-06-24 21:21:35.676431,36.153757,-115.146179,0101000020E61000002B172AFF5AC95CC0FA43334FAE134240
12993474,1390,13759047,Shared room,,Las Vegas,,15,10,4.5,8,1.0,,21.0,,2017-06-24 21:21:35.671669,36.130823,-115.115995,0101000020E6100000F8DF4A766CC75CC04548DDCEBE104240
17559066,1390,34408303,Shared room,,Las Vegas,,16,15,5.0,1,1.0,,20.0,,2017-06-24 21:21:35.668287,36.153524,-115.14605,0101000020E61000002C6519E258C95CC05793A7ACA6134240
13606138,1390,77835291,Shared room,,Las Vegas,,42,4,4.5,2,1.0,,20.0,,2017-06-24 21:21:35.660188,36.103717,-115.253334,0101000020E6100000C03DCF9F36D05CC006854199460D4240
13110859,1390,48080639,Shared room,,Las Vegas,,8,49,4.5,2,1.0,,18.0,,2017-06-24 21:21:35.657443,36.086505,-115.220383,0101000020E61000000A664CC11ACE5CC062F88898120B4240
10207974,1390,9815622,Shared room,,Las Vegas,,18,1,0.0,1,1.0,,25.0,,2017-06-24 21:21:35.654927,36.087698,-115.026443,0101000020E6100000520DFB3DB1C15CC05AF624B0390B4240
17850817,1390,34408303,Shared room,,Las Vegas,,16,12,5.0,1,1.0,,20.0,,2017-06-24 21:21:35.652211,36.153752,-115.145907,0101000020E61000007A50508A56C95CC0E8D84125AE134240
14370980,1390,9370403,Shared room,,Las Vegas,,8,14,3.5,2,1.0,,20.0,,2017-06-24 21:21:35.649073,36.090785,-115.23153,0101000020E6100000BF823463D1CE5CC0D2FBC6D79E0B4240
17388410,1390,53183649,Shared room,,Las Vegas,,6,8,3.5,2,1.0,,20.0,,2017-06-24 21:21:35.646298,36.195633,-115.195343,0101000020E61000002920ED7F80CC5CC05A828C800A194240
19298671,1390,119052742,Shared room,,Las Vegas,,10,0,0.0,1,1.0,,30.0,,2017-06-24 21:21:35.643165,36.131888,-115.203269,0101000020E61000009AD2FA5B02CD5CC00F5EBBB4E1104240
236170,1390,1238040,Shared room,,Las Vegas,,16,76,4.5,16,1.0,,25.0,,2017-06-24 21:21:35.640168,36.155506,-115.148641,0101000020E610000010768A5583C95CC0782AE09EE7134240
15630013,1390,13860507,Shared room,,Las Vegas,,41,18,4.5,4,1.0,,17.0,,2017-06-24 21:21:35.637720,36.014996,-115.214974,0101000020E610000061DF4E22C2CD5CC010C99063EB014240
19199338,1390,6727048,Shared room,,Las Vegas,,10,0,0.0,6,1.0,,30.0,,2017-06-24 21:21:35.631424,36.15779,-115.211414,0101000020E6100000A9FA95CE87CD5CC063D1747632144240
19140455,1390,59822252,Shared room,,Las Vegas,,10,0,0.0,2,1.0,,35.0,,2017-06-24 21:21:35.628669,36.1379,-115.202054,0101000020E6100000AA81E673EECC5CC0280F0BB5A6114240
13411378,1390,76379671,Shared room,,Las Vegas,,4,17,4.5,2,1.0,,17.0,,2017-06-24 21:21:35.623745,36.286674,-115.292645,0101000020E6100000A01518B2BAD25CC0874ECFBBB1244240
13915545,1390,13759047,Shared room,,Las Vegas,,16,5,5.0,8,1.0,,21.0,,2017-06-24 21:21:33.857356,36.129384,-115.139798,0101000020E6100000F5824F73F2C85CC01650A8A78F104240
14383634,1390,9370403,Shared room,,Las Vegas,,8,3,4.0,2,1.0,,20.0,,2017-06-24 21:21:33.853932,36.090448,-115.231315,0101000020E6100000C0046EDDCDCE5CC08BFED0CC930B4240
14936827,1390,37737484,Shared room,,Las Vegas,,20,20,4.5,1,1.0,,26.0,,2017-06-24 21:21:33.851402,36.099315,-115.13663,0101000020E6100000C269C18BBEC85CC049809A5AB60C4240
12054897,1390,64560475,Shared room,,Las Vegas,,1,1,0.0,2,1.0,,39.0,,2017-06-24 21:21:33.847729,36.254818,-115.198187,0101000020E610000083DF8618AFCC5CC0503750E09D204240
15635911,1390,9370403,Shared room,,Las Vegas,,8,7,4.0,2,1.0,,16.0,,2017-06-24 21:21:33.845279,36.093314,-115.232078,0101000020E6100000C007AF5DDACE5CC0252191B6F10B4240
19114317,1390,6727048,Shared room,,Las Vegas,,10,1,0.0,2,1.0,,30.0,,2017-06-24 21:21:33.840769,36.15753,-115.210029,0101000020E61000008B8D791D71CD5CC0C7116BF129144240
14819759,1390,66676797,Shared room,,Las Vegas,,20,11,5.0,1,1.0,,32.0,,2017-06-24 21:21:33.835486,36.110964,-115.132318,0101000020E610000004ABEAE577C85CC045847F11340E4240
16600508,1390,52639085,Shared room,,Las Vegas,,3,4,5.0,1,1.0,,14.0,,2017-06-24 21:21:33.832566,36.195311,-115.229803,0101000020E61000007461A417B5CE5CC047C66AF3FF184240
16567122,1390,13248072,Shared room,,Las Vegas,,42,18,5.0,2,1.0,,10.0,,2017-06-24 21:21:33.830029,36.111055,-115.264123,0101000020E6100000C5C72764E7D05CC05587DC0C370E4240
15041040,1390,37737484,Shared room,,Las Vegas,,16,23,5.0,1,1.0,,26.0,,2017-06-24 21:21:33.826553,36.100201,-115.136975,0101000020E6100000A857CA32C4C85CC06403E962D30C4240
14363019,1390,9370403,Shared room,,Las Vegas,,8,12,4.5,1,1.0,,15.0,,2017-06-24 21:21:33.823015,36.093032,-115.23145,0101000020E6100000302AA913D0CE5CC0A1BDFA78E80B4240
7094198,1390,21664885,Shared room,,Las Vegas,,16,69,4.5,2,1.0,,25.0,,2017-06-24 21:21:33.814118,36.120704,-115.150739,0101000020E6100000D5CE30B5A5C95CC08A3F8A3A730F4240
17687588,1390,34408303,Shared room,,Las Vegas,,16,12,5.0,1,1.0,,20.0,,2017-06-24 21:21:33.811522,36.153494,-115.146148,0101000020E61000000D18247D5AC95CC0ED10FFB0A5134240
7900941,1390,41659507,Shared room,,Las Vegas,,18,16,4.5,2,1.0,,28.0,,2017-06-24 21:21:33.807952,36.073028,-115.08601,0101000020E61000004148163081C55CC09DD843FB58094240
14363770,1390,9370403,Shared room,,Las Vegas,,8,6,4.0,1,1.0,,17.0,,2017-06-24 21:21:33.804994,36.093273,-115.230692,0101000020E6100000BADC60A8C3CE5CC0C74CA25EF00B4240
17668673,1390,34408303,Shared room,,Las Vegas,,16,22,5.0,1,1.0,,20.0,,2017-06-24 21:21:33.801896,36.153593,-115.145992,0101000020E6100000925ED4EE57C95CC080F277EFA8134240
