room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
16679940,1507,60959018,Shared room,,Las Vegas,,34,0,0.0,5,1.0,,100.0,,2017-07-20 07:58:14.494702,36.202685,-115.233177,0101000020E61000007B4B395FECCE5CC0E4310395F1194240
16367962,1507,106857608,Shared room,,Las Vegas,,15,0,0.0,10,1.0,,90.0,,2017-07-20 07:58:14.492373,36.117386,-115.079696,0101000020E6100000CF6740BD19C55CC00F812381060F4240
16284104,1507,7855878,Shared room,,Las Vegas,,42,1,0.0,6,1.0,,100.0,,2017-07-20 07:58:14.489990,36.100732,-115.218997,0101000020E6100000043BFE0B04CE5CC091D442C9E40C4240
12232393,1507,65819671,Shared room,,Las Vegas,,35,39,5.0,12,1.0,,100.0,,2017-07-20 07:58:14.487247,36.039952,-115.238606,0101000020E610000048A8195245CF5CC074B4AA251D054240
13587662,1507,34392625,Shared room,,Las Vegas,,42,3,5.0,1,1.0,,89.0,,2017-07-20 07:58:14.484141,36.12369,-115.23529,0101000020E6100000DBC4C9FD0ECF5CC0CF6BEC12D50F4240
18985340,1507,132437591,Shared room,,Las Vegas,,29,0,0.0,3,1.0,,61.0,,2017-07-20 07:58:13.168464,36.030872,-115.104318,0101000020E610000096986725ADC65CC05A2E1B9DF3034240
18809981,1507,130956122,Shared room,,Las Vegas,,42,0,0.0,6,1.0,,75.0,,2017-07-20 07:58:13.164302,36.115526,-115.19724,0101000020E6100000A25D85949FCC5CC03AEB538EC90E4240
14388209,1507,13759047,Shared room,,Las Vegas,,15,4,4.5,3,1.0,,62.0,,2017-07-20 07:58:13.161270,36.131357,-115.117619,0101000020E6100000D998D71187C75CC0E38C614ED0104240
18828952,1507,131116435,Shared room,,Las Vegas,,15,0,0.0,2,1.0,,75.0,,2017-07-20 07:58:13.157129,36.150499,-115.127417,0101000020E610000015FDA19927C85CC0558A1D8D43134240
10685918,1507,1845423,Shared room,,Las Vegas,,42,0,0.0,1,1.0,,80.0,,2017-07-20 07:58:13.154358,36.116814,-115.185324,0101000020E61000007DCA3159DCCB5CC083DBDAC2F30E4240
13510119,1507,64560475,Shared room,,Las Vegas,,1,1,0.0,4,1.0,,69.0,,2017-07-20 07:58:13.151298,36.254555,-115.194435,0101000020E6100000A88C7F9F71CC5CC043041C4295204240
15423775,1507,98855466,Shared room,,Las Vegas,,2,0,0.0,1,1.0,,70.0,,2017-07-20 07:58:13.147798,36.124368,-115.325204,0101000020E6100000D1217024D0D45CC09F55664AEB0F4240
18558198,1507,93382385,Shared room,,Las Vegas,,16,6,5.0,2,1.0,,65.0,,2017-07-20 07:58:13.144858,36.105617,-115.158747,0101000020E6100000A4552DE928CA5CC069739CDB840D4240
18885811,1507,131603148,Shared room,,Las Vegas,,1,0,0.0,2,1.0,,60.0,,2017-07-20 07:58:11.882438,36.313088,-115.207892,0101000020E610000067463F1A4ECD5CC09162804413284240
9261495,1507,13759047,Shared room,,Las Vegas,,16,7,4.5,3,1.0,,46.0,,2017-07-20 07:58:11.878948,36.130998,-115.119813,0101000020E6100000AE282504ABC75CC0B3EBDE8AC4104240
10001478,1507,14293512,Shared room,,Las Vegas,,42,3,4.5,3,1.0,,55.0,,2017-07-20 07:58:11.862137,36.113318,-115.232592,0101000020E6100000EB538EC9E2CE5CC029064834810E4240
18944887,1507,132074682,Shared room,,Las Vegas,,4,0,0.0,3,1.0,,45.0,,2017-07-20 07:58:11.859561,36.266779,-115.318471,0101000020E61000005D6E30D461D45CC03A2174D025224240
10207902,1507,9815622,Shared room,,Las Vegas,,41,0,0.0,1,1.0,,50.0,,2017-07-20 07:58:11.857056,36.034398,-115.172706,0101000020E6100000AC74779D0DCB5CC01F86562767044240
16102159,1507,104816420,Shared room,,Las Vegas,,17,4,5.0,2,1.0,,50.0,,2017-07-20 07:58:10.664622,36.253954,-115.123082,0101000020E61000007B2E5393E0C75CC01D588E9081204240
19048635,1507,132956396,Shared room,,Las Vegas,,16,1,0.0,2,1.0,,60.0,,2017-07-20 07:58:10.662262,36.135021,-115.172877,0101000020E6100000C24EB16A10CB5CC0F9A23D5E48114240
19654145,1507,138351947,Shared room,,Las Vegas,,37,0,0.0,2,1.0,,45.0,,2017-07-20 07:58:10.659745,36.230044,-115.286209,0101000020E610000089B48D3F51D25CC00D52F014721D4240
