room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4563396,23655849,Shared room,,1,0,0.0,4,1.0,190.0,,36.309582,-115.192036,2017-02-26 02:19:53.733997
14388209,13759047,Shared room,,15,4,4.5,3,1.0,62.0,,36.131357,-115.117619,2017-02-26 02:19:47.316515
9880414,27623686,Shared room,,42,15,4.5,2,1.0,63.0,,36.113903,-115.187022,2017-02-26 02:19:47.302746
9391111,34546002,Shared room,,42,4,5.0,16,1.0,50.0,,36.121507,-115.212142,2017-02-26 02:19:45.906005
7990350,32365260,Shared room,,42,0,0.0,4,1.0,45.0,,36.114516,-115.197875,2017-02-26 02:19:44.708094
17014191,113482723,Shared room,,16,0,0.0,2,1.0,37.0,,36.145593,-115.16257,2017-02-26 02:19:40.783192
15181581,96246562,Shared room,,12,0,0.0,1,1.0,500.0,,36.119486,-115.031688,2017-02-26 02:19:38.275697
16663595,110188739,Shared room,,41,0,0.0,4,1.0,300.0,,36.008581,-115.17627,2017-02-26 02:19:37.157632
15205133,96574620,Shared room,,12,0,0.0,1,1.0,200.0,,36.116866,-115.03526,2017-02-26 02:19:35.625667
15203349,96557234,Shared room,,12,0,0.0,1,1.0,200.0,,36.119603,-115.037537,2017-02-26 02:19:35.622483
15632830,100804146,Shared room,,12,0,0.0,1,1.0,150.0,,36.142653,-115.02466,2017-02-26 02:19:34.507551
16694521,74264217,Shared room,,16,0,0.0,2,1.0,150.0,,36.110456,-115.172041,2017-02-26 02:19:34.504775
6799574,33240420,Shared room,,37,2,0.0,4,1.0,134.0,,36.19845,-115.299092,2017-02-26 02:19:33.286695
15302911,97452137,Shared room,,17,0,0.0,1,1.0,120.0,,36.269649,-115.100769,2017-02-26 02:19:32.050852
15482355,99399955,Shared room,,41,0,0.0,1,1.0,100.0,,36.016346,-115.176456,2017-02-26 02:19:30.866755
14592272,89935120,Shared room,,29,0,0.0,4,1.0,100.0,,36.050009,-115.029375,2017-02-26 02:19:30.862377
6211069,32204467,Shared room,,41,0,0.0,6,1.0,90.0,,36.025213,-115.160295,2017-02-26 02:19:30.860259
15545026,100027314,Shared room,,1,0,0.0,1,1.0,100.0,,36.250147,-115.16773,2017-02-26 02:19:30.857471
13587662,34392625,Shared room,,15,1,0.0,1,1.0,89.0,,36.115752,-115.116111,2017-02-26 02:19:30.853228
6897021,36139929,Shared room,,42,0,0.0,1,1.0,100.0,,36.115038,-115.27679,2017-02-26 02:19:30.850563
12232393,65819671,Shared room,,35,29,5.0,12,1.0,100.0,,36.039952,-115.238606,2017-02-26 02:19:30.846897
14341072,13759047,Shared room,,16,0,0.0,4,1.0,62.0,,36.131615,-115.119011,2017-02-26 02:19:29.703637
10685918,1845423,Shared room,,42,0,0.0,1,1.0,80.0,,36.116814,-115.185324,2017-02-26 02:19:29.700613
15423775,98855466,Shared room,,2,0,0.0,1,1.0,70.0,,36.124368,-115.325204,2017-02-26 02:19:29.695309
12054897,64560475,Shared room,,1,1,0.0,2,1.0,65.0,,36.254818,-115.198187,2017-02-26 02:19:29.684783
15701350,15021446,Shared room,,3,3,5.0,2,1.0,40.0,,36.231192,-115.227841,2017-02-26 02:19:28.456699
15206102,96523973,Shared room,,16,2,0.0,5,1.0,49.0,,36.121808,-115.142747,2017-02-26 02:19:26.172172
14341324,13759047,Shared room,,16,0,0.0,2,1.0,52.0,,36.129466,-115.119754,2017-02-26 02:19:26.169972
9034025,14293512,Shared room,,42,7,4.0,5,1.0,40.0,,36.112193,-115.232008,2017-02-26 02:19:26.167555
8851942,14293512,Shared room,,42,1,0.0,2,1.0,55.0,,36.111225,-115.2323,2017-02-26 02:19:26.164822
2566428,7840168,Shared room,,10,9,4.5,5,1.0,45.0,,36.137804,-115.211263,2017-02-26 02:19:26.159076
10001478,14293512,Shared room,,42,3,4.5,3,1.0,55.0,,36.113318,-115.232592,2017-02-26 02:19:26.156382
10207902,9815622,Shared room,,41,0,0.0,1,1.0,50.0,,36.034398,-115.172706,2017-02-26 02:19:26.152305
16102159,104816420,Shared room,,17,3,5.0,2,1.0,45.0,,36.253954,-115.123082,2017-02-26 02:19:26.148657
13569540,34392625,Shared room,,10,0,0.0,1,1.0,59.0,,36.141147,-115.202511,2017-02-26 02:19:26.145822
9261495,13759047,Shared room,,16,7,4.5,3,1.0,46.0,,36.130998,-115.119813,2017-02-26 02:19:26.142845
9880530,27623686,Shared room,,42,0,0.0,2,1.0,44.0,,36.11178,-115.187808,2017-02-26 02:19:26.140584
14315342,35721730,Shared room,,16,0,0.0,1,1.0,60.0,,36.116809,-115.171333,2017-02-26 02:19:26.136512
16529864,108709265,Shared room,,22,0,0.0,2,1.0,45.0,,35.984503,-114.986771,2017-02-26 02:19:26.134126
16535072,104279103,Shared room,,41,1,0.0,1,1.0,57.0,,36.021636,-115.178975,2017-02-26 02:19:26.131689
3655788,65101,Shared room,,42,57,5.0,1,1.0,50.0,,36.116621,-115.201756,2017-02-26 02:19:26.128801
17397091,117604446,Shared room,,16,0,0.0,3,1.0,41.0,,36.136371,-115.125173,2017-02-26 02:19:26.126385
17426226,117883243,Shared room,,29,0,0.0,4,1.0,52.0,,36.052393,-115.062669,2017-02-26 02:19:26.123354
15648310,21571934,Shared room,,9,0,0.0,1,1.0,22.0,,36.101257,-115.289937,2017-02-26 02:19:23.369752
16401447,34546002,Shared room,,42,0,0.0,16,1.0,20.0,,36.120456,-115.212433,2017-02-26 02:19:23.367182
14617213,19258936,Shared room,,16,0,0.0,1,1.0,25.0,,36.115619,-115.145831,2017-02-26 02:19:23.364868
14283488,13759047,Shared room,,16,9,4.5,8,1.0,22.0,,36.131994,-115.11919,2017-02-26 02:19:23.359888
13066456,36357506,Shared room,,10,11,4.5,16,1.0,20.0,,36.142779,-115.186881,2017-02-26 02:19:23.357673
9408151,34546002,Shared room,,42,4,5.0,16,1.0,25.0,,36.120265,-115.211162,2017-02-26 02:19:23.354889
9407426,34546002,Shared room,,42,8,5.0,16,1.0,25.0,,36.121919,-115.21285,2017-02-26 02:19:23.352087
9405928,34546002,Shared room,,42,12,5.0,16,1.0,25.0,,36.12193,-115.211389,2017-02-26 02:19:23.349729
9404240,34546002,Shared room,,42,8,5.0,16,1.0,25.0,,36.120369,-115.212566,2017-02-26 02:19:23.346983
9397067,34546002,Shared room,,42,7,5.0,16,1.0,25.0,,36.121733,-115.212425,2017-02-26 02:19:23.344626
9392039,34546002,Shared room,,42,6,4.5,10,1.0,25.0,,36.1201,-115.21235,2017-02-26 02:19:23.342548
9391696,34546002,Shared room,,42,8,5.0,16,1.0,25.0,,36.120967,-115.212172,2017-02-26 02:19:23.340404
9391140,34546002,Shared room,,42,16,5.0,16,1.0,25.0,,36.121523,-115.210932,2017-02-26 02:19:23.337481
9368773,34546002,Shared room,,42,35,5.0,16,1.0,25.0,,36.12003,-115.212203,2017-02-26 02:19:23.334795
4650998,1238040,Shared room,,16,1,0.0,6,1.0,22.0,,36.155432,-115.150843,2017-02-26 02:19:23.328261
4340642,1238040,Shared room,,16,5,4.0,16,1.0,22.0,,36.155411,-115.148887,2017-02-26 02:19:23.325932
4340595,1238040,Shared room,,16,5,4.5,16,1.0,22.0,,36.156158,-115.150512,2017-02-26 02:19:23.323587
4340289,1238040,Shared room,,16,6,3.5,16,1.0,22.0,,36.157031,-115.150061,2017-02-26 02:19:23.320234
789870,1238040,Shared room,,16,41,4.5,16,1.0,22.0,,36.156847,-115.149863,2017-02-26 02:19:21.903598
9388704,34546002,Shared room,,42,19,5.0,16,1.0,25.0,,36.121839,-115.211221,2017-02-26 02:19:21.901256
14339970,29112012,Shared room,,16,3,4.5,8,1.0,21.0,,36.128082,-115.118774,2017-02-26 02:19:21.898612
9392241,34546002,Shared room,,42,7,5.0,16,1.0,25.0,,36.121649,-115.211091,2017-02-26 02:19:21.895701
2151363,7840168,Shared room,,10,10,4.5,4,1.0,30.0,,36.137158,-115.21221,2017-02-26 02:19:21.892364
15431043,7840168,Shared room,,42,2,0.0,6,1.0,40.0,,36.110491,-115.271794,2017-02-26 02:19:21.890052
9391572,34546002,Shared room,,42,16,4.5,16,1.0,25.0,,36.121397,-115.212097,2017-02-26 02:19:21.887460
9410714,34546002,Shared room,,42,10,5.0,16,1.0,25.0,,36.121349,-115.212149,2017-02-26 02:19:21.885143
16403277,34546002,Shared room,,42,0,0.0,16,1.0,20.0,,36.121207,-115.212498,2017-02-26 02:19:21.882856
16394336,34546002,Shared room,,42,0,0.0,16,1.0,20.0,,36.12153,-115.210989,2017-02-26 02:19:21.879950
9390636,34546002,Shared room,,42,16,5.0,16,1.0,25.0,,36.12204,-115.212809,2017-02-26 02:19:21.876990
13851282,28081475,Shared room,,41,0,0.0,2,1.0,15.0,,35.977927,-115.160737,2017-02-26 02:19:21.872237
236170,1238040,Shared room,,16,75,4.5,16,1.0,22.0,,36.155506,-115.148641,2017-02-26 02:19:21.869273
13851091,28081475,Shared room,,41,0,0.0,2,1.0,22.0,,35.978526,-115.158708,2017-02-26 02:19:21.866360
16403303,34546002,Shared room,,42,0,0.0,16,1.0,20.0,,36.120034,-115.211338,2017-02-26 02:19:21.864404
16403062,34546002,Shared room,,42,0,0.0,16,1.0,20.0,,36.120354,-115.212437,2017-02-26 02:19:21.862467
16403294,34546002,Shared room,,42,0,0.0,16,1.0,20.0,,36.119845,-115.211302,2017-02-26 02:19:21.860155
14029590,13759047,Shared room,,16,24,4.5,8,1.0,21.0,,36.129862,-115.124527,2017-02-26 02:19:21.857484
14339294,29112012,Shared room,,16,0,0.0,1,1.0,21.0,,36.127562,-115.11973,2017-02-26 02:19:20.600852
13564672,33280346,Shared room,,16,1,0.0,2,1.0,30.0,,36.132927,-115.159867,2017-02-26 02:19:20.598360
16403269,34546002,Shared room,,42,1,0.0,16,1.0,20.0,,36.12026,-115.211318,2017-02-26 02:19:20.596237
14339851,29112012,Shared room,,16,1,0.0,1,1.0,21.0,,36.128516,-115.119381,2017-02-26 02:19:20.594077
9393329,34546002,Shared room,,42,38,5.0,16,1.0,25.0,,36.121708,-115.204985,2017-02-26 02:19:20.591760
14370980,9370403,Shared room,,8,11,3.5,2,1.0,14.0,,36.090785,-115.23153,2017-02-26 02:19:20.588525
9393679,34546002,Shared room,,42,13,5.0,16,1.0,25.0,,36.122031,-115.212046,2017-02-26 02:19:20.585476
7903704,22372667,Shared room,,35,18,4.5,3,1.0,26.0,,36.013268,-115.288287,2017-02-26 02:19:20.583033
14339634,29112012,Shared room,,15,2,0.0,1,1.0,21.0,,36.127802,-115.117811,2017-02-26 02:19:20.580850
9261688,13759047,Shared room,,16,14,4.5,8,1.0,26.0,,36.131394,-115.119052,2017-02-26 02:19:20.575791
9135238,30499726,Shared room,,16,39,4.0,1,1.0,19.0,,36.116719,-115.146268,2017-02-26 02:19:20.572872
14029176,13759047,Shared room,,16,10,4.5,4,1.0,31.0,,36.130861,-115.12506,2017-02-26 02:19:20.570616
2136508,7840168,Shared room,,10,11,4.0,2,1.0,30.0,,36.13838,-115.211237,2017-02-26 02:19:20.568307
15853402,61027465,Shared room,,20,1,0.0,1,1.0,35.0,,36.098225,-115.12649,2017-02-26 02:19:20.565850
14339016,29112012,Shared room,,15,8,5.0,1,1.0,21.0,,36.129655,-115.118449,2017-02-26 02:19:20.563673
10207974,9815622,Shared room,,18,1,0.0,1,1.0,25.0,,36.087698,-115.026443,2017-02-26 02:19:20.561559
13915910,29112012,Shared room,,15,15,4.5,1,1.0,21.0,,36.131102,-115.116515,2017-02-26 02:19:20.559379
12908445,68146636,Shared room,,20,1,0.0,2,1.0,29.0,,36.075577,-115.074021,2017-02-26 02:19:19.082537
12993474,13759047,Shared room,,15,10,4.5,8,1.0,21.0,,36.130823,-115.115995,2017-02-26 02:19:19.079471
9397616,34546002,Shared room,,42,35,5.0,16,1.0,25.0,,36.120062,-115.211157,2017-02-26 02:19:19.075304
13688548,14867488,Shared room,,14,1,0.0,1,1.0,33.0,,36.202238,-115.062057,2017-02-26 02:19:19.072187
16811447,92787620,Shared room,,2,0,0.0,1,1.0,30.0,,36.147945,-115.304412,2017-02-26 02:19:19.070166
13660490,22242267,Shared room,,16,2,0.0,1,1.0,25.0,,36.156937,-115.148083,2017-02-26 02:19:19.067892
16517045,108580596,Shared room,,12,2,0.0,2,1.0,20.0,,36.1156,-115.045998,2017-02-26 02:19:19.065861
16468450,108064442,Shared room,,7,2,0.0,4,1.0,35.0,,36.229656,-115.160212,2017-02-26 02:19:19.063572
17388410,53183649,Shared room,,6,0,0.0,2,1.0,15.0,,36.195633,-115.195343,2017-02-26 02:19:19.060902
14383634,9370403,Shared room,,8,1,0.0,2,1.0,18.0,,36.090448,-115.231315,2017-02-26 02:19:19.058714
14363770,9370403,Shared room,,8,3,3.5,1,1.0,15.0,,36.093273,-115.230692,2017-02-26 02:19:19.056317
16742063,27073229,Shared room,,16,2,0.0,2,1.0,10.0,,36.122003,-115.141361,2017-02-26 02:19:19.053718
14936827,37737484,Shared room,,20,11,4.5,1,1.0,26.0,,36.099315,-115.13663,2017-02-26 02:19:19.049747
13916217,29112012,Shared room,,15,0,0.0,2,1.0,18.0,,36.130507,-115.117756,2017-02-26 02:19:19.046288
16650068,6727048,Shared room,,10,1,0.0,1,1.0,30.0,,36.157603,-115.211449,2017-02-26 02:19:19.042709
13223371,22542106,Shared room,,16,1,0.0,1,1.0,14.0,,36.125715,-115.140656,2017-02-26 02:19:19.039998
2510300,2269240,Shared room,,9,33,4.5,2,1.0,30.0,,36.111158,-115.283337,2017-02-26 02:19:19.037678
9849544,48824451,Shared room,,16,25,5.0,3,1.0,25.0,,36.124849,-115.140903,2017-02-26 02:19:19.032893
14029163,13759047,Shared room,,16,8,4.0,3,1.0,16.0,,36.130995,-115.122532,2017-02-26 02:19:17.447648
16020364,103485863,Shared room,,20,3,5.0,2,1.0,25.0,,36.070873,-115.091782,2017-02-26 02:19:17.445198
13606138,77835291,Shared room,,42,4,4.5,2,1.0,20.0,,36.103717,-115.253334,2017-02-26 02:19:17.442748
14363019,9370403,Shared room,,8,10,4.5,1,1.0,10.0,,36.093032,-115.23145,2017-02-26 02:19:17.439823
14533098,33535810,Shared room,,42,8,4.5,1,1.0,33.0,,36.119645,-115.245967,2017-02-26 02:19:17.437543
17224837,107594002,Shared room,,2,0,0.0,2,1.0,26.0,,36.151335,-115.342032,2017-02-26 02:19:17.434952
11164237,58071990,Shared room,,16,6,3.5,2,1.0,26.0,,36.119617,-115.144817,2017-02-26 02:19:17.432674
13110859,48080639,Shared room,,8,39,5.0,2,1.0,20.0,,36.086505,-115.220383,2017-02-26 02:19:17.427079
9303549,29112012,Shared room,,15,25,4.5,1,1.0,21.0,,36.131403,-115.118002,2017-02-26 02:19:17.424148
14386434,9370403,Shared room,,8,8,4.0,1,1.0,12.0,,36.09276,-115.230744,2017-02-26 02:19:17.421979
15272329,43529778,Shared room,,16,2,0.0,2,1.0,10.0,,36.136333,-115.134347,2017-02-26 02:19:17.419140
15604838,37722860,Shared room,,41,1,0.0,2,1.0,25.0,,36.002859,-115.210449,2017-02-26 02:19:17.416807
10263413,32877529,Shared room,,5,28,5.0,2,1.0,30.0,,36.164822,-115.243148,2017-02-26 02:19:17.414562
13915545,13759047,Shared room,,16,5,5.0,8,1.0,21.0,,36.129384,-115.139798,2017-02-26 02:19:17.411823
15041040,37737484,Shared room,,16,8,5.0,1,1.0,26.0,,36.100201,-115.136975,2017-02-26 02:19:17.409127
8473478,34392625,Shared room,,8,35,4.5,2,1.0,35.0,,36.101401,-115.259425,2017-02-26 02:19:17.406133
16869255,112414908,Shared room,,15,0,0.0,2,1.0,27.0,,36.141548,-115.127965,2017-02-26 02:19:17.401839
14059881,13759047,Shared room,,16,14,4.0,2,1.0,15.0,,36.13341,-115.120193,2017-02-26 02:19:15.921337
14637472,38411820,Shared room,,21,11,5.0,3,1.0,25.0,,36.045412,-115.118412,2017-02-26 02:19:15.918935
13411378,76379671,Shared room,,4,9,4.5,2,1.0,17.0,,36.286564,-115.292645,2017-02-26 02:19:15.916533
14363960,9370403,Shared room,,8,5,5.0,1,1.0,15.0,,36.090794,-115.229621,2017-02-26 02:19:15.914283
16605605,75831933,Shared room,,8,2,0.0,2,1.0,25.0,,36.093901,-115.242154,2017-02-26 02:19:15.912132
13251765,34392625,Shared room,,42,10,4.5,1,1.0,35.0,,36.107825,-115.257843,2017-02-26 02:19:15.909384
15290890,58473627,Shared room,,11,16,4.5,1,1.0,30.0,,36.161953,-115.133196,2017-02-26 02:19:15.906783
13112927,48080639,Shared room,,8,22,4.5,2,1.0,18.0,,36.085341,-115.21989,2017-02-26 02:19:15.901504
15635911,9370403,Shared room,,8,6,4.0,2,1.0,10.0,,36.093314,-115.232078,2017-02-26 02:19:15.898749
14819759,66676797,Shared room,,20,8,4.5,1,1.0,20.0,,36.110964,-115.132318,2017-02-26 02:19:15.894789
14386108,9370403,Shared room,,8,9,4.0,1,1.0,14.0,,36.093186,-115.233816,2017-02-26 02:19:15.889861
15868589,38411820,Shared room,,21,10,5.0,3,1.0,25.0,,36.046021,-115.117081,2017-02-26 02:19:15.887707
12797907,66676797,Shared room,,20,32,5.0,1,1.0,20.0,,36.110621,-115.131411,2017-02-26 02:19:15.884905
14266376,52564300,Shared room,,9,7,5.0,2,1.0,22.0,,36.072726,-115.285408,2017-02-26 02:19:15.882293
13112904,9370403,Shared room,,8,26,4.5,1,1.0,14.0,,36.09089,-115.233298,2017-02-26 02:19:15.876750
17011434,110978865,Shared room,,16,1,0.0,1,1.0,15.0,,36.092269,-115.144108,2017-02-26 02:19:15.874249
15142379,30853779,Shared room,,11,5,4.5,2,1.0,29.0,,36.166088,-115.120742,2017-02-26 02:19:15.871836
16600508,52639085,Shared room,,3,2,0.0,1,1.0,18.0,,36.195311,-115.229803,2017-02-26 02:19:15.869209
13512445,30702852,Shared room,,8,55,5.0,2,1.0,29.0,,36.08436,-115.255372,2017-02-26 02:19:14.400213
16056678,102765156,Shared room,,16,3,4.0,3,1.0,35.0,,36.14459,-115.170421,2017-02-26 02:19:14.397940
14008584,9370403,Shared room,,8,12,4.5,1,1.0,15.0,,36.090989,-115.234245,2017-02-26 02:19:14.395247
10274329,34392625,Shared room,,8,16,4.5,1,1.0,25.0,,36.100842,-115.255813,2017-02-26 02:19:14.392917
7094198,21664885,Shared room,,16,57,4.5,2,1.0,30.0,,36.120704,-115.150739,2017-02-26 02:19:14.389467
15630013,13860507,Shared room,,41,14,4.5,4,1.0,17.0,,36.014996,-115.214974,2017-02-26 02:19:14.382329
14364190,9370403,Shared room,,8,9,4.5,1,1.0,15.0,,36.091001,-115.23292,2017-02-26 02:19:14.379511
7900941,41659507,Shared room,,18,13,5.0,2,1.0,25.0,,36.073028,-115.08601,2017-02-26 02:19:14.376639
16019580,103485863,Shared room,,18,4,5.0,2,1.0,25.0,,36.070702,-115.091684,2017-02-26 02:19:14.373728
12587001,13759047,Shared room,,16,3,4.5,2,1.0,18.0,,36.128699,-115.139002,2017-02-26 02:19:14.371103
7059033,5539754,Shared room,,18,80,5.0,2,1.0,25.0,,36.075596,-115.016055,2017-02-26 02:19:14.367874
15967595,103709301,Shared room,,11,10,4.0,1,1.0,15.0,,36.164348,-115.131085,2017-02-26 02:19:14.365640
15868759,38411820,Shared room,,21,13,5.0,3,1.0,25.0,,36.046003,-115.117935,2017-02-26 02:19:14.362974
15769278,38411820,Shared room,,21,22,5.0,3,1.0,25.0,,36.047448,-115.118538,2017-02-26 02:19:14.360539
13019821,54742990,Shared room,,42,58,5.0,2,1.0,26.0,,36.111587,-115.216205,2017-02-26 02:19:14.357462
16579701,100715146,Shared room,,42,3,5.0,1,1.0,10.0,,36.119349,-115.209181,2017-02-26 02:19:14.355071
16072484,82575239,Shared room,,16,18,4.5,1,1.0,20.0,,36.116748,-115.133745,2017-02-26 02:19:14.351686
1930053,575684,Entire home/apt,,16,30,5.0,8,2.0,189.0,,36.105895,-115.164284,2017-02-26 02:13:41.989402
10586653,11256923,Entire home/apt,,16,0,0.0,6,2.0,190.0,,36.140757,-115.153064,2017-02-26 01:58:42.818254
9694868,6914717,Entire home/apt,,13,1,0.0,16,8.0,1000.0,,36.308839,-115.251726,2017-02-26 01:51:12.334036
10359808,4385059,Entire home/apt,,41,0,0.0,8,2.0,189.0,,36.033933,-115.171828,2017-02-26 01:39:47.698763
5607595,6914717,Entire home/apt,,5,4,5.0,16,7.0,900.0,,36.132439,-115.233059,2017-02-26 01:20:25.169285
5862440,30439302,Entire home/apt,,16,0,0.0,8,2.0,750.0,,36.060414,-115.170404,2017-02-26 01:20:25.132602
4982299,2677753,Entire home/apt,,16,0,0.0,6,2.0,599.0,,36.101933,-115.157487,2017-02-26 01:20:21.831976
12290184,60630299,Entire home/apt,,16,1,0.0,8,2.0,400.0,,36.135383,-115.150306,2017-02-26 01:16:29.071030
15535673,98516143,Entire home/apt,,23,1,0.0,6,2.0,209.0,,35.988115,-114.932489,2017-02-26 00:53:27.081818
15145832,39389610,Entire home/apt,,16,6,4.5,10,3.0,675.0,,36.129037,-115.173483,2017-02-25 23:57:02.930484
15232659,57340283,Entire home/apt,,10,2,0.0,14,5.0,549.0,,36.153068,-115.185036,2017-02-25 23:57:02.928274
10945157,43891518,Entire home/apt,,41,0,0.0,16,6.0,699.0,,36.00609,-115.156712,2017-02-25 23:57:02.925373
10256207,37267742,Entire home/apt,,16,0,0.0,4,1.0,695.0,,36.107674,-115.168007,2017-02-25 23:57:02.921451
15518967,52905908,Entire home/apt,,16,1,0.0,6,2.0,650.0,,36.109485,-115.169806,2017-02-25 23:57:01.744329
14948661,47733494,Entire home/apt,,5,14,5.0,16,7.0,620.0,,36.138491,-115.246201,2017-02-25 23:57:01.742123
15560753,82425759,Entire home/apt,,35,3,5.0,16,5.0,550.0,,36.036138,-115.231234,2017-02-25 23:57:01.739803
5910168,30695302,Entire home/apt,,16,1,0.0,4,1.0,550.0,,36.107333,-115.168411,2017-02-25 23:57:01.737363
16946377,11855142,Entire home/apt,,41,1,0.0,14,5.0,599.0,,35.980117,-115.124424,2017-02-25 23:57:01.735090
16286022,32002538,Entire home/apt,,5,4,5.0,16,7.0,600.0,,36.136998,-115.260791,2017-02-25 23:57:01.732641
13462674,68886821,Entire home/apt,,22,10,5.0,8,3.0,625.0,,36.012475,-115.090802,2017-02-25 23:57:01.727766
8248376,43498089,Entire home/apt,,10,19,4.5,12,4.0,595.0,,36.151182,-115.167374,2017-02-25 23:57:01.725471
17320551,91320761,Entire home/apt,,34,0,0.0,12,4.0,550.0,,36.170001,-115.280243,2017-02-25 23:57:01.723231
9911921,50965218,Entire home/apt,,5,22,5.0,16,7.0,600.0,,36.123286,-115.288611,2017-02-25 23:57:01.719091
16366098,37267742,Entire home/apt,,16,1,0.0,8,2.0,667.0,,36.117696,-115.170128,2017-02-25 23:57:01.716807
15540097,99951252,Entire home/apt,,10,6,5.0,14,4.0,525.0,,36.152794,-115.238575,2017-02-25 23:57:01.714477
14233282,56419800,Entire home/apt,,16,10,5.0,12,3.0,625.0,,36.107233,-115.170786,2017-02-25 23:57:01.712099
16408076,107505149,Entire home/apt,,21,3,5.0,10,5.0,599.0,,36.050785,-115.133104,2017-02-25 23:57:01.709800
17318669,20770004,Entire home/apt,,16,0,0.0,4,1.0,600.0,,36.109649,-115.177522,2017-02-25 23:57:01.707440
4955150,25541572,Entire home/apt,,16,30,5.0,16,3.0,600.0,,36.109607,-115.174521,2017-02-25 23:57:01.704594
16644653,109993818,Entire home/apt,,35,0,0.0,8,5.0,350.0,,36.006876,-115.251417,2017-02-25 23:56:34.205138
15139800,461037,Entire home/apt,,42,0,0.0,8,4.0,439.0,,36.117433,-115.215469,2017-02-25 23:55:15.409137
10803986,55924486,Entire home/apt,,16,0,0.0,6,2.0,350.0,,36.108552,-115.167628,2017-02-25 23:54:30.828329
15486284,461037,Entire home/apt,,42,0,0.0,8,4.0,499.0,,36.116484,-115.214436,2017-02-25 23:54:28.292617
15501948,461037,Entire home/apt,,9,0,0.0,10,5.0,459.0,,36.099833,-115.302281,2017-02-25 23:54:28.287818
17157638,27498380,Entire home/apt,,5,1,0.0,14,5.0,399.0,,36.132155,-115.253593,2017-02-25 23:54:28.280355
15194188,93739412,Entire home/apt,,16,0,0.0,4,1.0,400.0,,36.130702,-115.172826,2017-02-25 23:53:57.048842
15411028,98691905,Entire home/apt,,41,0,0.0,8,2.0,350.0,,36.008742,-115.176271,2017-02-25 23:53:56.170591
15138765,461037,Entire home/apt,,8,0,0.0,10,3.0,459.0,,36.057871,-115.205043,2017-02-25 23:53:56.166308
15604790,4630642,Entire home/apt,,8,1,0.0,10,3.0,430.0,,36.094449,-115.183951,2017-02-25 23:53:56.156471
15339622,1314138,Entire home/apt,,41,0,0.0,6,2.0,499.0,,36.036798,-115.174265,2017-02-25 23:53:53.353547
16636605,39631194,Entire home/apt,,42,0,0.0,7,2.0,350.0,,36.101034,-115.214274,2017-02-25 23:53:51.779391
16827584,16913110,Entire home/apt,,8,0,0.0,6,2.0,400.0,,36.098877,-115.212881,2017-02-25 23:53:51.771035
14177108,73776383,Entire home/apt,,16,1,0.0,8,2.0,399.0,,36.107774,-115.160586,2017-02-25 23:53:30.534649
14429937,65518248,Entire home/apt,,42,2,0.0,6,2.0,350.0,,36.12274,-115.183602,2017-02-25 23:53:29.243829
14267191,79667712,Entire home/apt,,16,1,0.0,4,2.0,450.0,,36.107042,-115.170181,2017-02-25 23:53:29.241128
14246575,45157110,Entire home/apt,,16,1,0.0,8,2.0,320.0,,36.14341,-115.158124,2017-02-25 23:53:29.237269
11346695,2011702,Entire home/apt,,7,5,4.5,10,5.0,399.0,,36.239007,-115.151769,2017-02-25 23:53:28.535111
11190233,58256012,Entire home/apt,,3,4,5.0,16,6.0,495.0,,36.210451,-115.21765,2017-02-25 23:53:28.531308
9376780,9464858,Entire home/apt,,16,0,0.0,4,1.0,358.0,,36.105818,-115.171447,2017-02-25 23:53:27.064947
9329988,5437715,Entire home/apt,,5,0,0.0,8,5.0,375.0,,36.15077,-115.26518,2017-02-25 23:53:27.061656
8067535,10625277,Entire home/apt,,2,2,0.0,8,3.0,428.0,,36.17935,-115.335966,2017-02-25 23:53:25.534867
7204129,37721777,Entire home/apt,,9,10,5.0,12,4.0,450.0,,36.104334,-115.310666,2017-02-25 23:53:25.530129
5000196,20056779,Entire home/apt,,37,4,5.0,6,3.0,365.0,,36.203254,-115.276376,2017-02-25 23:53:24.646652
4619447,9464858,Entire home/apt,,16,10,4.5,6,2.0,500.0,,36.10573,-115.169867,2017-02-25 23:53:24.641930
1428805,2677753,Entire home/apt,,16,0,0.0,4,1.0,499.0,,36.101789,-115.157548,2017-02-25 23:53:24.619845
990246,5437715,Entire home/apt,,5,2,0.0,10,5.0,380.0,,36.120975,-115.300368,2017-02-25 23:53:23.307509
13109976,72881302,Entire home/apt,,13,1,0.0,7,3.0,475.0,,36.277891,-115.221767,2017-02-25 23:53:23.300729
12432899,59824865,Entire home/apt,,1,1,0.0,8,4.0,449.0,,36.28956,-115.205988,2017-02-25 23:53:23.291718
4573182,23705127,Entire home/apt,,13,1,0.0,10,4.0,414.0,,36.300226,-115.22236,2017-02-25 23:53:23.288596
12781058,69547758,Entire home/apt,,37,2,0.0,6,3.0,495.0,,36.244473,-115.277715,2017-02-25 23:53:21.793994
990285,5437715,Entire home/apt,,5,7,5.0,8,5.0,380.0,,36.121022,-115.302457,2017-02-25 23:53:21.791226
12028374,61548203,Entire home/apt,,2,8,5.0,8,4.0,400.0,,36.165681,-115.360855,2017-02-25 23:53:20.319843
15455425,461037,Entire home/apt,,29,0,0.0,8,4.0,455.0,,36.019777,-115.1104,2017-02-25 23:53:07.505940
